,BatchId,AccountId,SubscriptionId,CustomerId,ProviderId,ProductId,ProductCategory,ChannelId,Amount,Value,PricingStrategy,ClientProfile,TrasactionCategory,hour,FraudResult_cat_model_cft,FraudResult_cat_model_full_cft
11653,34649,476,2272,806,6,3,0,3,1000.0,1000,2,1,1,10,0.0,0.0
11654,70369,476,2272,806,6,3,0,3,1500.0,1500,2,1,3,10,0.0,0.0
11655,19484,3649,549,4089,6,3,0,3,500.0,500,2,0,3,10,0.0,0.0
11656,137974,1883,3667,2276,5,3,0,3,500.0,500,4,2,3,10,0.0,0.0
11657,42735,4841,3829,2276,4,6,2,2,-25.0,25,2,0,1,10,0.0,0.0
11658,48803,10,4346,790,4,10,0,5,-2000.0,2000,4,0,3,10,0.0,0.0
11659,96381,3129,836,3555,6,10,0,3,1000.0,1000,2,4,2,10,0.0,0.0
11660,45580,3613,362,4051,6,10,0,3,8000.0,8000,2,4,2,10,0.0,0.0
11661,45028,3980,4766,4430,6,10,0,3,2000.0,2000,2,1,1,10,0.0,0.0
11662,102366,1447,440,1815,6,3,0,3,1000.0,1000,2,1,3,10,0.0,0.0
11663,74898,1949,548,2343,6,4,0,3,1000.0,1000,2,2,3,10,0.0,0.0
11664,16329,4329,4495,4785,6,10,0,3,3660.0,3660,2,0,3,10,0.0,0.0
11665,118099,476,2272,806,6,3,0,3,1000.0,1000,2,1,1,10,0.0,0.0
11666,21195,4365,263,4822,6,10,0,3,1040.0,1040,2,3,3,10,0.0,0.0
11667,6539,4841,3829,4822,4,6,2,2,-20.0,20,2,0,2,10,0.0,0.0
11668,12861,4841,3829,396,4,6,2,2,-5000.0,5000,2,0,1,10,0.0,0.0
11669,100503,4841,3829,3626,4,6,2,2,-5000.0,5000,2,0,2,10,0.0,0.0
11670,90884,4841,3829,951,4,6,2,2,-5000.0,5000,2,0,3,10,0.0,0.0
11671,114136,4841,3829,1362,4,6,2,2,-5000.0,5000,2,0,2,10,0.0,0.0
11672,127923,4841,3829,4203,4,6,2,2,-5000.0,5000,2,0,3,10,0.0,0.0
11673,102088,4841,3829,2828,4,6,2,2,-5000.0,5000,2,0,1,10,0.0,0.0
11674,12358,4841,3829,2106,4,6,2,2,-5000.0,5000,2,0,2,10,0.0,0.0
11675,39945,3690,3067,4132,6,10,0,3,1000.0,1000,2,2,2,10,0.0,0.0
11676,82108,4841,3829,2828,4,6,2,2,-5000.0,5000,2,0,2,10,0.0,0.0
11677,93781,4841,3829,5026,4,6,2,2,-5000.0,5000,2,0,3,10,0.0,0.0
11678,93621,4841,3829,4132,4,6,2,2,-20.0,20,2,0,1,10,0.0,0.0
11679,113407,4841,3829,2435,4,6,2,2,-5000.0,5000,2,0,1,10,0.0,0.0
11680,11097,4365,263,4822,1,15,2,3,1000.0,1000,2,3,3,10,0.0,0.0
11681,72275,4841,3829,4578,4,6,2,2,-1629.0,1629,2,0,3,10,0.0,0.0
11682,126857,4360,3081,4817,5,3,0,3,3000.0,3000,4,4,3,10,0.0,0.0
11683,10902,476,2272,806,6,3,0,3,1000.0,1000,2,1,2,10,0.0,0.0
11684,132026,4841,3829,4817,4,6,2,2,-150.0,150,2,0,2,10,0.0,0.0
11685,133235,2388,3216,2802,6,4,0,3,3000.0,3000,2,2,1,10,0.0,0.0
11686,48599,4841,3829,2802,4,6,2,2,-150.0,150,2,0,3,10,0.0,0.0
11687,66956,2976,923,3401,5,10,0,3,5000.0,5000,4,0,3,10,0.0,0.0
11688,121702,388,2663,718,6,3,0,3,900.0,900,2,4,2,10,0.0,0.0
11689,41231,1579,821,1956,1,15,2,3,9000.0,9000,2,2,2,10,0.0,0.0
11690,37309,4841,3829,718,4,6,2,2,-45.0,45,2,0,2,10,0.0,0.0
11691,54967,1873,2964,2266,3,15,2,3,10000.0,10000,2,1,3,10,0.0,0.0
11692,29901,1579,821,1956,1,15,2,3,9000.0,9000,2,2,2,10,0.0,0.0
11693,87398,1873,2964,2266,3,15,2,3,10000.0,10000,2,1,1,10,0.0,0.0
11694,37868,2659,3327,3078,6,3,0,3,1000.0,1000,2,0,2,10,0.0,0.0
11695,87398,1873,2964,2266,3,15,2,3,10000.0,10000,2,1,3,10,0.0,0.0
11696,44928,4841,3829,3078,4,6,2,2,-50.0,50,2,0,3,10,0.0,0.0
11697,64897,1873,2964,2266,3,15,2,3,10000.0,10000,2,1,3,10,0.0,0.0
11698,34509,476,2272,806,5,15,2,3,6000.0,6000,2,1,2,10,0.0,0.0
11699,13927,3873,4023,4319,6,3,0,3,1000.0,1000,2,0,2,10,0.0,0.0
11700,36512,1873,2964,2266,3,15,2,3,10000.0,10000,2,1,3,10,0.0,0.0
11701,119682,1873,2964,2266,3,15,2,3,10000.0,10000,2,1,1,10,0.0,0.0
11702,9716,4383,2283,4840,6,3,0,3,1000.0,1000,2,2,2,10,0.0,0.0
11703,39491,1873,2964,2266,3,15,2,3,100000.0,100000,2,1,1,10,0.0,0.0
11704,13034,4841,3829,4840,4,6,2,2,-50.0,50,2,0,2,10,0.0,0.0
11705,76458,1579,821,1956,6,21,8,3,10000.0,11200,2,2,1,10,0.0,0.0
11706,95419,4383,2283,4840,5,15,2,3,19000.0,19000,2,2,1,10,0.0,0.0
11707,13749,2259,2949,2671,6,3,0,3,2500.0,2500,2,0,2,10,0.0,0.0
11708,52038,4841,3829,2671,4,6,2,2,-69.0,69,2,0,2,10,0.0,0.0
11709,46605,20,117,336,3,15,2,3,10000.0,10000,2,2,2,10,0.0,0.0
11710,45753,1579,821,1956,6,3,0,3,1000.0,1000,2,2,1,10,0.0,0.0
11711,102463,4553,2476,5016,6,4,0,3,3500.0,3500,2,4,2,10,0.0,0.0
11712,22357,2659,3327,3078,6,10,0,3,2000.0,2000,2,0,2,11,0.0,0.0
11713,24273,4841,3829,1956,4,6,2,2,-50.0,50,2,0,2,11,0.0,0.0
11714,9563,4841,3829,3078,4,6,2,2,-40.0,40,2,0,3,11,0.0,0.0
11715,10295,20,117,336,6,3,0,3,7000.0,7000,2,2,1,11,0.0,0.0
11716,69764,4841,3829,336,4,6,2,2,-350.0,350,2,0,3,11,0.0,0.0
11717,54039,1579,821,1956,6,3,0,3,2000.0,2000,2,2,1,11,0.0,0.0
11718,130525,4841,3829,1956,4,6,2,2,-100.0,100,2,0,2,11,0.0,0.0
11719,125048,476,2272,806,6,3,0,3,500.0,500,2,1,1,11,0.0,0.0
11720,128747,4841,3829,806,4,6,2,2,-25.0,25,2,0,1,11,0.0,0.0
11721,2613,3873,4023,4319,6,3,0,3,1000.0,1000,2,0,3,11,0.0,0.0
11722,135803,204,2526,528,1,15,2,3,4000.0,4000,2,3,3,11,0.0,0.0
11723,19073,1873,2964,2266,3,15,2,3,10000.0,10000,2,1,3,11,0.0,0.0
11724,14560,249,3214,575,1,15,2,3,3000.0,3000,2,1,2,11,0.0,0.0
11725,43757,352,1465,682,1,15,2,3,1115000.0,1115000,2,2,3,11,0.0,0.0
11726,102883,1825,4080,2216,6,3,0,3,500.0,500,2,4,1,11,0.0,0.0
11727,34384,1873,2964,2266,3,15,2,3,500000.0,500000,2,1,2,11,1.0,1.0
11728,81386,352,1465,682,1,15,2,3,1000000.0,1000000,2,2,2,11,0.0,0.0
11729,22863,1873,2964,2266,3,15,2,3,20000.0,20000,2,1,2,11,0.0,0.0
11730,52265,204,2526,528,6,10,0,3,1500.0,1500,2,3,2,11,0.0,0.0
11731,97164,4841,3829,528,4,6,2,2,-30.0,30,2,0,1,11,0.0,0.0
11732,1266,3809,4505,4252,6,10,0,3,1000.0,1000,2,2,1,11,0.0,0.0
11733,106359,4841,3829,4252,4,6,2,2,-20.0,20,2,0,3,11,0.0,0.0
11734,90847,1873,2964,2266,3,15,2,3,10000.0,10000,2,1,3,11,0.0,0.0
11735,98000,1873,2964,2266,3,15,2,3,10000.0,10000,2,1,2,11,0.0,0.0
11736,35677,3873,4023,4319,5,15,2,3,10000.0,10000,2,0,3,11,0.0,0.0
11737,3712,1873,2964,2266,3,15,2,3,10000.0,10000,2,1,2,11,0.0,0.0
11738,135060,2850,3241,3272,1,10,0,1,900.0,900,4,0,3,11,0.0,0.0
11739,67044,4841,3829,3272,4,6,2,2,-18.0,18,2,0,3,11,0.0,0.0
11740,19942,3873,4023,4319,6,3,0,3,1000.0,1000,2,0,2,11,0.0,0.0
11741,22430,4841,3829,4319,4,6,2,2,-50.0,50,2,0,1,11,0.0,0.0
11742,7528,2704,2026,3124,6,3,0,3,1000.0,1000,2,2,3,11,0.0,0.0
11743,100987,3465,2781,3900,5,3,0,3,2000.0,2000,4,4,1,11,0.0,0.0
11744,39321,4841,3829,3900,4,6,2,2,-100.0,100,2,0,3,11,0.0,0.0
11745,87000,1029,4393,1382,1,15,2,3,1000.0,1000,2,0,2,11,0.0,0.0
11746,115164,3690,3067,4132,6,3,0,3,1000.0,1000,2,2,2,11,0.0,0.0
11747,46538,1029,4393,1382,6,3,0,3,500.0,500,2,0,3,11,0.0,0.0
11748,106692,3730,4085,4173,6,3,0,3,1000.0,1000,2,3,2,11,0.0,0.0
11749,112382,476,2272,806,6,3,0,3,1000.0,1000,2,1,2,11,0.0,0.0
11750,67255,120,2815,442,6,3,0,3,2000.0,2000,2,0,2,11,0.0,0.0
11751,6457,4841,3829,806,4,6,2,2,-50.0,50,2,0,3,11,0.0,0.0
11752,98071,352,1465,682,6,8,7,3,11000.0,11000,2,2,1,11,0.0,0.0
11753,113128,1029,4393,1382,1,15,2,3,2000.0,2000,2,0,3,11,0.0,0.0
11754,25399,4475,578,4936,6,10,0,3,3500.0,3500,2,1,2,11,0.0,0.0
11755,88414,4841,3829,4936,4,6,2,2,-70.0,70,2,0,3,11,0.0,0.0
11756,85852,476,2272,806,6,3,0,3,1000.0,1000,2,1,3,11,0.0,0.0
11757,14252,1029,4393,1382,1,15,2,3,3000.0,3000,2,0,2,11,0.0,0.0
11758,98951,4749,1507,5218,6,3,0,3,1000.0,1000,2,3,2,11,0.0,0.0
11759,116648,476,2272,806,5,15,2,3,25000.0,25000,2,1,2,11,0.0,0.0
11760,92021,3098,1025,3525,5,15,2,3,25000.0,25000,2,2,2,11,0.0,0.0
11761,114491,206,3429,530,5,1,0,3,20000.0,20000,4,2,2,11,0.0,0.0
11762,37255,4841,3829,530,4,6,2,2,-1000.0,1000,2,0,1,11,0.0,0.0
11763,114492,2027,2318,2428,1,3,0,3,500.0,500,4,4,2,11,0.0,0.0
11764,66919,2027,2318,2428,1,15,2,3,500.0,500,2,4,1,11,0.0,0.0
11765,14874,3950,3942,4399,6,10,0,3,2000.0,2000,2,2,3,12,0.0,0.0
11766,93305,2428,1257,2843,6,10,0,3,2000.0,2000,2,4,1,12,0.0,0.0
11767,57942,4345,1048,4801,5,3,0,3,1500.0,1500,4,2,2,12,0.0,0.0
11768,37590,2436,1666,2852,6,3,0,3,3000.0,3000,2,3,3,12,0.0,0.0
11769,25199,4841,3829,4801,4,6,2,2,-75.0,75,2,0,1,12,0.0,0.0
11770,64170,1598,4118,1976,6,10,0,3,3000.0,3000,2,4,3,12,0.0,0.0
11771,115247,1873,2964,2266,3,15,2,3,10000.0,10000,2,1,2,12,0.0,0.0
11772,72735,2659,3327,3078,6,3,0,3,1000.0,1000,2,0,1,12,0.0,0.0
11773,131333,476,2272,806,6,3,0,3,1000.0,1000,2,1,2,12,0.0,0.0
11774,87371,1873,2964,2266,3,15,2,3,10000.0,10000,2,1,3,12,0.0,0.0
11775,137628,2402,1884,2816,5,3,0,3,1800.0,1800,4,1,3,12,0.0,0.0
11776,64383,4841,3829,2816,4,6,2,2,-90.0,90,2,0,2,12,0.0,0.0
11777,37691,1797,3969,2187,1,10,0,3,1000.0,1000,4,0,3,12,0.0,0.0
11778,102089,3447,4352,3882,6,3,0,3,1200.0,1200,2,1,3,12,0.0,0.0
11779,116123,3070,423,3496,6,3,0,3,1800.0,1800,2,2,3,12,0.0,0.0
11780,29268,2659,3327,3078,6,10,0,3,5000.0,5000,2,0,2,12,0.0,0.0
11781,106807,4841,3829,3078,4,6,2,2,-100.0,100,2,0,2,12,0.0,0.0
11782,55830,476,2272,806,6,3,0,3,1000.0,1000,2,1,3,12,0.0,0.0
11783,114544,2659,3327,3078,6,3,0,3,1000.0,1000,2,0,3,12,0.0,0.0
11784,71323,1598,4118,1976,6,3,0,3,1000.0,1000,2,4,2,12,0.0,0.0
11785,14525,4670,3642,5138,6,10,0,3,2118.0,2118,2,2,1,12,0.0,0.0
11786,48305,2946,3991,3371,6,3,0,3,10000.0,10000,2,1,1,12,0.0,0.0
11787,95292,2659,3327,3078,6,3,0,3,1000.0,1000,2,0,1,12,0.0,0.0
11788,107075,2270,4459,2683,3,3,0,3,15000.0,15000,1,2,2,12,0.0,0.0
11789,70426,3286,4046,3715,6,3,0,3,1000.0,1000,2,2,2,12,0.0,0.0
11790,78947,2946,3991,3371,6,10,0,3,1241.0,1241,2,1,3,12,0.0,0.0
11791,83593,2270,4459,2683,3,10,0,3,10000.0,10000,1,2,3,12,0.0,0.0
11792,113363,4841,3829,2683,4,6,2,2,-750.0,750,2,0,2,12,0.0,0.0
11793,16471,4841,3829,2683,4,6,2,2,-200.0,200,2,0,3,12,0.0,0.0
11794,97696,430,4639,759,6,3,0,3,5000.0,5000,2,3,3,12,0.0,0.0
11795,60030,2523,224,2939,5,10,0,3,50000.0,50000,4,0,3,12,0.0,0.0
11796,105390,4841,3829,2939,4,6,2,2,-1000.0,1000,2,0,2,12,0.0,0.0
11797,24240,2659,3327,3078,6,3,0,3,1000.0,1000,2,0,3,12,0.0,0.0
11798,2374,1842,3955,2233,6,3,0,3,500.0,500,2,4,2,12,0.0,0.0
11799,33909,192,433,515,6,19,7,3,11000.0,11000,2,3,3,12,0.0,0.0
11800,79494,1873,2964,2266,3,15,2,3,10000.0,10000,2,1,3,12,0.0,0.0
11801,88402,4383,2283,4840,6,19,7,3,3500.0,3500,2,2,3,12,0.0,0.0
11802,16261,3327,4235,3758,6,3,0,3,600.0,600,2,3,2,13,0.0,0.0
11803,33916,4383,2283,4840,6,3,0,3,1000.0,1000,2,2,1,13,0.0,0.0
11804,71389,4004,380,4454,5,15,2,3,50000.0,50000,2,4,3,13,0.0,0.0
11805,16866,4004,380,4454,5,15,2,3,83000.0,83000,2,4,1,13,0.0,0.0
11806,59723,4004,380,4454,5,15,2,3,83000.0,83000,2,4,3,13,0.0,0.0
11807,73364,3690,3067,4132,6,3,0,3,1000.0,1000,2,2,2,13,0.0,0.0
11808,58772,3098,1025,3525,6,3,0,3,1000.0,1000,2,2,2,13,0.0,0.0
11809,25816,3950,3942,4399,6,3,0,3,1000.0,1000,2,2,3,13,0.0,0.0
11810,54074,3476,2958,3912,5,14,2,3,528.0,528,2,1,3,13,0.0,0.0
11811,54930,2659,3327,3078,6,3,0,3,2000.0,2000,2,0,1,13,0.0,0.0
11812,15385,1842,3955,2233,6,3,0,3,500.0,500,2,4,1,13,0.0,0.0
11813,114030,4841,3829,3078,4,6,2,2,-100.0,100,2,0,3,13,0.0,0.0
11814,3512,2659,3327,3078,6,10,0,3,2000.0,2000,2,0,3,13,0.0,0.0
11815,60948,4841,3829,3078,4,6,2,2,-40.0,40,2,0,3,13,0.0,0.0
11816,851,476,2272,806,6,3,0,3,2000.0,2000,2,1,1,13,0.0,0.0
11817,34307,2198,3834,2607,6,3,0,3,2000.0,2000,2,0,1,13,0.0,0.0
11818,64340,4841,3829,2607,4,6,2,2,-100.0,100,2,0,2,13,0.0,0.0
11819,62833,2349,1674,2764,5,1,0,3,10000.0,10000,4,4,1,13,0.0,0.0
11820,5527,4841,3829,2764,4,6,2,2,-500.0,500,2,0,3,13,0.0,0.0
11821,14231,2454,4360,2870,5,10,0,3,5000.0,5000,4,0,1,13,0.0,0.0
11822,133849,4841,3829,2870,4,6,2,2,-100.0,100,2,0,2,13,0.0,0.0
11823,79354,3028,4061,3453,6,3,0,3,500.0,500,2,1,3,13,0.0,0.0
11824,36276,2358,1279,2773,1,19,7,3,1000.0,1000,2,2,3,13,0.0,0.0
11825,88610,4841,3829,2773,4,6,2,2,-20.0,20,2,0,2,13,0.0,0.0
11826,16579,3613,362,4051,6,3,0,3,1000.0,1000,2,4,2,13,0.0,0.0
11827,46300,3361,4331,3794,6,10,0,3,1000.0,1000,2,1,2,13,0.0,0.0
11828,29992,3894,3307,4340,1,15,2,3,2000.0,2000,2,0,3,13,0.0,0.0
11829,62945,4326,2193,4782,6,3,0,3,1000.0,1000,2,1,1,13,0.0,0.0
11830,61794,4004,380,4454,5,15,2,3,300000.0,300000,2,4,1,13,0.0,0.0
11831,126630,4004,380,4454,6,10,0,3,200000.0,200000,2,4,3,13,0.0,0.0
11832,131721,4841,3829,4454,4,6,2,2,-4000.0,4000,2,0,2,13,0.0,0.0
11833,4290,4004,380,4454,6,10,0,3,100000.0,100000,2,4,1,13,0.0,0.0
11834,118094,4841,3829,4454,4,6,2,2,-2000.0,2000,2,0,1,13,0.0,0.0
11835,14592,4004,380,4454,6,10,0,3,6000.0,6000,2,4,2,13,0.0,0.0
11836,102540,3244,2395,3672,5,3,0,3,1000.0,1000,4,4,1,13,0.0,0.0
11837,48091,4841,3829,3672,4,6,2,2,-50.0,50,2,0,3,13,0.0,0.0
11838,8243,3476,2958,3912,5,15,2,3,5000.0,5000,2,1,2,14,0.0,0.0
11839,83190,2402,1884,2816,5,3,0,3,1000.0,1000,4,1,2,14,0.0,0.0
11840,48816,2084,3870,2489,1,15,2,3,10000.0,10000,2,0,2,14,0.0,0.0
11841,80530,4841,3829,2816,4,6,2,2,-50.0,50,2,0,1,14,0.0,0.0
11842,56592,3476,2958,3912,5,15,2,3,4000.0,4000,2,1,2,14,0.0,0.0
11843,60052,2659,3327,3078,6,3,0,3,1000.0,1000,2,0,1,14,0.0,0.0
11844,50677,874,3724,1223,1,15,2,3,500.0,500,2,3,1,14,0.0,0.0
11845,105347,352,1465,682,6,8,7,3,28000.0,28000,2,2,1,14,0.0,0.0
11846,77418,2703,3486,3123,1,10,0,3,1400.0,1400,4,2,2,14,0.0,0.0
11847,76153,1224,304,1584,3,10,0,3,2000.0,2000,1,0,1,14,0.0,0.0
11848,32702,4841,3829,3123,4,6,2,2,-28.0,28,2,0,2,14,0.0,0.0
11849,3334,4841,3829,1584,4,6,2,2,-40.0,40,2,0,1,14,0.0,0.0
11850,126746,3171,3276,3597,5,15,2,3,10000.0,10000,2,3,3,14,0.0,0.0
11851,26028,2349,1674,2764,5,1,0,3,20000.0,20000,4,4,1,14,0.0,0.0
11852,11815,3171,3276,3597,5,15,2,3,10000.0,10000,2,3,1,14,0.0,0.0
11853,28606,4545,626,5006,6,3,0,3,1000.0,1000,2,4,1,14,0.0,0.0
11854,95739,3171,3276,3597,5,15,2,3,9500.0,9500,2,3,3,14,0.0,0.0
11855,125075,2203,2113,2612,6,3,0,3,1000.0,1000,2,2,3,14,0.0,0.0
11856,107096,10,4346,3827,4,3,0,5,-1000.0,1000,4,0,1,14,0.0,0.0
11857,80322,2659,3327,3078,6,10,0,3,10000.0,10000,2,0,3,14,0.0,0.0
11858,40528,2349,1674,2764,5,1,0,3,20000.0,20000,4,4,2,14,0.0,0.0
11859,48838,4841,3829,3078,4,6,2,2,-200.0,200,2,0,2,14,0.0,0.0
11860,116886,4841,3829,2764,4,6,2,2,-1000.0,1000,2,0,1,14,0.0,0.0
11861,118085,4004,380,4454,5,15,2,3,1000.0,1000,2,4,2,14,0.0,0.0
11862,76124,2659,3327,3078,6,3,0,3,1000.0,1000,2,0,3,14,0.0,0.0
11863,70830,1670,2569,2052,6,10,0,3,1000.0,1000,2,0,3,14,0.0,0.0
11864,52725,4841,3829,3078,4,6,2,2,-50.0,50,2,0,3,14,0.0,0.0
11865,77046,1224,304,1584,6,10,0,3,1500.0,1500,2,0,2,14,0.0,0.0
11866,27945,1827,1468,2218,1,15,2,3,2000.0,2000,2,3,3,14,0.0,0.0
11867,134685,1608,2553,1987,6,1,0,3,5000.0,5000,2,0,3,14,0.0,0.0
11868,55552,4841,3829,1987,4,6,2,2,-250.0,250,2,0,2,14,0.0,0.0
11869,68952,4004,380,4454,5,15,2,3,200000.0,200000,2,4,1,14,0.0,0.0
11870,73494,2648,1311,3066,5,15,2,3,10000.0,10000,2,1,2,14,0.0,0.0
11871,102714,4004,380,4454,5,15,2,3,190000.0,190000,2,4,2,14,0.0,0.0
11872,60900,4004,380,4454,5,15,2,3,97000.0,97000,2,4,2,14,0.0,0.0
11873,94003,2648,1311,3066,6,10,0,3,5000.0,5000,2,1,3,14,0.0,0.0
11874,52108,4004,380,4454,5,15,2,3,97000.0,97000,2,4,2,14,0.0,0.0
11875,75806,4841,3829,3066,4,6,2,2,-100.0,100,2,0,1,14,0.0,0.0
11876,63733,1403,133,1767,3,21,8,3,50000.0,53500,1,2,3,14,0.0,0.0
11877,62162,4841,3829,1767,4,6,2,2,-1005.0,1005,2,0,2,14,0.0,0.0
11878,93016,1823,4174,2214,6,10,0,3,5000.0,5000,2,4,3,14,0.0,0.0
11879,109458,1687,1086,2069,1,15,2,3,8000.0,8000,2,2,2,14,0.0,0.0
11880,69543,4004,380,4454,5,15,2,3,15000.0,15000,2,4,2,14,0.0,0.0
11881,23352,4004,380,4454,5,15,2,3,14000.0,14000,2,4,2,14,0.0,0.0
11882,11174,1294,3442,1656,6,3,0,3,5000.0,5000,2,3,1,14,0.0,0.0
11883,123198,3010,986,3435,1,10,0,3,10000.0,10000,4,3,1,14,0.0,0.0
11884,58949,4841,3829,3435,4,6,2,2,-200.0,200,2,0,2,14,0.0,0.0
11885,114609,352,1465,682,6,8,7,3,28000.0,28000,2,2,2,14,0.0,0.0
11886,96032,2672,2656,3091,3,3,0,3,2000.0,2000,1,3,1,14,0.0,0.0
11887,14988,4841,3829,3091,4,6,2,2,-100.0,100,2,0,3,15,0.0,0.0
11888,130718,2672,2656,3091,3,10,0,3,1000.0,1000,1,3,2,15,0.0,0.0
11889,79591,4841,3829,3091,4,6,2,2,-20.0,20,2,0,3,15,0.0,0.0
11890,101957,16,3680,332,1,15,2,3,1000.0,1000,2,4,2,15,0.0,0.0
11891,12113,1608,2553,1987,6,19,7,3,3500.0,3500,2,0,3,15,0.0,0.0
11892,81453,3873,4023,4319,6,3,0,3,1000.0,1000,2,0,3,15,0.0,0.0
11893,98002,4841,3829,4319,4,6,2,2,-50.0,50,2,0,2,15,0.0,0.0
11894,48252,1579,821,1956,6,10,0,3,1000.0,1000,2,2,3,15,0.0,0.0
11895,39714,3613,362,4051,6,10,0,3,1000.0,1000,2,4,3,15,0.0,0.0
11896,65421,1598,4118,1976,6,19,7,3,900.0,900,2,4,1,15,0.0,0.0
11897,134109,4841,3829,1976,4,6,2,2,-18.0,18,2,0,1,15,0.0,0.0
11898,72408,2921,363,3345,5,15,2,3,1000.0,1000,2,1,2,15,0.0,0.0
11899,87332,4126,898,4578,6,3,0,3,1000.0,1000,2,3,2,15,0.0,0.0
11900,87475,1485,1724,1855,1,3,0,3,1000.0,1000,4,3,3,15,0.0,0.0
11901,93239,2250,2530,2662,6,3,0,3,10000.0,10000,2,3,1,15,0.0,0.0
11902,66161,4687,4160,5155,5,15,2,3,1000.0,1000,2,2,2,15,0.0,0.0
11903,79595,4565,977,5029,5,15,2,3,10000.0,10000,2,4,1,15,0.0,0.0
11904,84672,4383,2283,4840,6,3,0,3,1000.0,1000,2,2,3,15,0.0,0.0
11905,20342,4841,3829,4840,4,6,2,2,-50.0,50,2,0,1,15,0.0,0.0
11906,98816,4517,2703,4978,5,15,2,3,3500.0,3500,2,4,1,15,0.0,0.0
11907,60663,4517,2703,4978,6,19,7,3,3500.0,3500,2,4,3,15,0.0,0.0
11908,56624,4841,3829,4978,4,6,2,2,-70.0,70,2,0,3,15,0.0,0.0
11909,103560,352,1465,682,6,19,7,3,3500.0,3500,2,2,1,15,0.0,0.0
11910,74285,4841,3829,682,4,6,2,2,-70.0,70,2,0,3,15,0.0,0.0
11911,17609,2334,2591,2749,6,1,0,3,1000.0,1000,2,1,1,15,0.0,0.0
11912,128301,4841,3829,2749,4,6,2,2,-50.0,50,2,0,2,15,0.0,0.0
11913,103117,4126,898,4578,6,3,0,3,1000.0,1000,2,3,3,16,0.0,0.0
11914,87646,4841,3829,4578,4,6,2,2,-50.0,50,2,0,1,16,0.0,0.0
11915,89864,352,1465,682,6,19,7,3,20000.0,20000,2,2,1,16,0.0,0.0
11916,61551,4383,2283,4840,6,3,0,3,1000.0,1000,2,2,2,16,0.0,0.0
11917,31881,4841,3829,682,4,6,2,2,-400.0,400,2,0,2,16,0.0,0.0
11918,105730,3329,3110,3760,5,15,2,3,10000.0,10000,2,1,2,16,0.0,0.0
11919,87390,4841,3829,4840,4,6,2,2,-50.0,50,2,0,2,16,0.0,0.0
11920,43590,3329,3110,3760,6,1,0,3,500.0,500,2,1,2,16,0.0,0.0
11921,103325,4841,3829,3760,4,6,2,2,-25.0,25,2,0,3,16,0.0,0.0
11922,44169,4126,898,4578,6,3,0,3,1000.0,1000,2,3,1,16,0.0,0.0
11923,60878,3329,3110,3760,6,4,0,3,3500.0,3500,2,1,1,16,0.0,0.0
11924,131981,3329,3110,3760,6,10,0,3,500.0,500,2,1,3,16,0.0,0.0
11925,26069,4841,3829,3760,4,6,2,2,-10.0,10,2,0,2,16,0.0,0.0
11926,47611,3329,3110,3760,6,1,0,3,500.0,500,2,1,2,16,0.0,0.0
11927,24042,1415,4595,1782,1,15,2,3,20000.0,20000,2,0,3,16,0.0,0.0
11928,10062,352,1465,682,6,19,7,3,3500.0,3500,2,2,2,16,0.0,0.0
11929,34515,4841,3829,682,4,6,2,2,-70.0,70,2,0,3,16,0.0,0.0
11930,94922,280,3489,606,6,3,0,3,1000.0,1000,2,4,3,16,0.0,0.0
11931,93069,3329,3110,3760,6,1,0,3,500.0,500,2,1,1,16,0.0,0.0
11932,92579,4841,3829,3760,4,6,2,2,-25.0,25,2,0,1,16,0.0,0.0
11933,79845,3873,4023,4319,6,3,0,3,1000.0,1000,2,0,3,16,0.0,0.0
11934,42148,352,1465,682,6,19,7,3,3500.0,3500,2,2,1,16,0.0,0.0
11935,64756,4841,3829,4319,4,6,2,2,-50.0,50,2,0,1,16,0.0,0.0
11936,11548,4841,3829,682,4,6,2,2,-70.0,70,2,0,3,16,0.0,0.0
11937,118021,3329,3110,3760,6,1,0,3,500.0,500,2,1,3,16,0.0,0.0
11938,123184,4416,2220,4873,5,15,2,3,20000.0,20000,2,0,2,16,0.0,0.0
11939,128026,1746,136,2135,6,3,0,3,1000.0,1000,2,3,1,16,0.0,0.0
11940,31973,3329,3110,3760,6,1,0,3,500.0,500,2,1,2,16,0.0,0.0
11941,35270,4841,3829,3760,4,6,2,2,-25.0,25,2,0,3,16,0.0,0.0
11942,68760,2545,3028,2961,5,15,2,3,700.0,700,2,2,3,16,0.0,0.0
11943,108239,4749,1507,5218,6,10,0,3,1000.0,1000,2,3,2,16,0.0,0.0
11944,75108,2198,3834,2607,6,3,0,3,500.0,500,2,0,2,16,0.0,0.0
11945,45553,3329,3110,3760,6,1,0,3,500.0,500,2,1,2,16,0.0,0.0
11946,91669,4841,3829,2607,4,6,2,2,-25.0,25,2,0,2,16,0.0,0.0
11947,13291,4841,3829,3760,4,6,2,2,-25.0,25,2,0,2,16,0.0,0.0
11948,27041,3329,3110,3760,6,3,0,3,500.0,500,2,1,2,16,0.0,0.0
11949,88312,4841,3829,3760,4,6,2,2,-25.0,25,2,0,1,16,0.0,0.0
11950,50289,4383,2283,4840,6,3,0,3,1000.0,1000,2,2,1,16,0.0,0.0
11951,18285,4841,3829,4840,4,6,2,2,-50.0,50,2,0,3,16,0.0,0.0
11952,74460,3185,2267,3613,3,15,2,3,4000.0,4000,2,2,3,16,0.0,0.0
